Date,Product_ID,Product_Category,City,Store_Type,Price,Discount_Percentage,Marketing_Spend,Holiday_Flag,Previous_Month_Demand,Season,Next_Month_Demand
2025-09-01,HOME101,Home Appliances,Chennai,Mall,11776.91,15,23951.3,No,165,Festival,294
2024-08-01,FASH104,Fashion,Delhi,High Street,3082.77,0,24858.7,No,405,Monsoon,438
2024-05-01,CARE104,Personal Care,Kolkata,High Street,910.52,10,20902.45,No,764,Summer,744
2023-01-01,FASH102,Fashion,Hyderabad,Supermarket,1894.8,10,16290.92,No,372,Winter,499
2023-10-01,HOME102,Home Appliances,Bengaluru,Neighbourhood,7193.73,5,6485.6,Yes,105,Festival,280
2024-07-01,ELEC103,Electronics,Chennai,High Street,8903.43,5,25766.38,No,231,Monsoon,232
2025-12-01,GROC102,Groceries,Pune,Mall,269.26,5,23931.35,Yes,1204,Winter,1126
2025-08-01,FASH104,Fashion,Chennai,Supermarket,3041.81,20,5577.49,No,410,Monsoon,390
2024-07-01,CARE103,Personal Care,Bengaluru,Neighbourhood,202.94,10,27850.16,No,534,Monsoon,616
2023-03-01,FASH104,Fashion,Kolkata,Neighbourhood,3325.52,0,16610.02,No,283,Summer,276
2024-05-01,GROC102,Groceries,Delhi,High Street,244.94,5,6295.18,No,880,Summer,935
2024-04-01,HOME101,Home Appliances,Delhi,Mall,12406.99,5,19963.55,No,197,Summer,240
2023-10-01,ELEC101,Electronics,Hyderabad,Supermarket,15837.09,15,13275.55,No,250,Festival,378
2023-12-01,CARE104,Personal Care,Kolkata,High Street,770.69,20,26183.54,No,632,Winter,866
2025-01-01,HOME102,Home Appliances,Mumbai,Mall,8256.88,5,15387.33,Yes,222,Winter,341
2025-02-01,FASH102,Fashion,Pune,Neighbourhood,2291.5,10,7618.62,No,313,Winter,256
2023-05-01,ELEC104,Electronics,Hyderabad,High Street,3992.46,15,23882.29,No,172,Summer,244
2024-06-01,FASH104,Fashion,Chennai,Mall,3589.72,5,18797.7,No,345,Monsoon,318
2023-02-01,CARE103,Personal Care,Delhi,Neighbourhood,183.27,20,13248.95,No,474,Winter,674
2024-11-01,FASH101,Fashion,Mumbai,Mall,1650.85,0,8662.95,Yes,572,Festival,735
2024-07-01,FASH101,Fashion,Chennai,Mall,1701.55,15,20238.9,No,453,Monsoon,430
2023-07-01,GROC104,Groceries,Chennai,Supermarket,420.58,0,21617.67,No,1299,Monsoon,998
2023-02-01,HOME102,Home Appliances,Delhi,Mall,8422.06,0,28335.1,No,133,Winter,210
2023-11-01,HOME102,Home Appliances,Kochi,Mall,7533.69,10,18723.77,Yes,139,Festival,255
2024-05-01,ELEC103,Electronics,Chennai,Mall,7374.72,10,26419.91,No,189,Summer,278
2023-07-01,GROC104,Groceries,Mumbai,Mall,484.36,15,7695.09,No,1282,Monsoon,1168
2024-11-01,ELEC104,Electronics,Chennai,Neighbourhood,3466.7,0,25347.12,Yes,118,Festival,332
2023-12-01,FASH103,Fashion,Kochi,Neighbourhood,869.43,10,23670.93,No,261,Winter,294
2023-08-01,ELEC101,Electronics,Mumbai,High Street,16394.52,0,6019.84,Yes,282,Monsoon,304
2025-12-01,ELEC103,Electronics,Kolkata,High Street,8218.37,5,5421.88,No,235,Winter,217
2025-11-01,HOME102,Home Appliances,Mumbai,Mall,6794.81,10,5765.25,Yes,211,Festival,409
2023-09-01,ELEC103,Electronics,Pune,Neighbourhood,7235.79,10,29033.95,No,142,Festival,286
2023-11-01,GROC104,Groceries,Delhi,Neighbourhood,502.01,10,9804.4,Yes,967,Festival,1458
2025-05-01,FASH104,Fashion,Chennai,Supermarket,3146.01,0,11787.58,No,326,Summer,271
2025-04-01,CARE101,Personal Care,Hyderabad,Neighbourhood,326.19,5,14042.64,No,600,Summer,709
2024-02-01,ELEC104,Electronics,Chennai,High Street,3369.16,5,26820.42,No,231,Winter,273
2024-01-01,CARE104,Personal Care,Kolkata,Supermarket,858.53,0,27275.4,No,596,Winter,719
2024-08-01,HOME103,Home Appliances,Kolkata,Neighbourhood,19560.63,20,11915.81,Yes,85,Monsoon,172
2024-04-01,HOME102,Home Appliances,Mumbai,Supermarket,8345.24,5,8648.03,No,199,Summer,203
2024-04-01,CARE102,Personal Care,Pune,High Street,575.28,15,13920.97,No,499,Summer,589
2023-10-01,FASH102,Fashion,Delhi,Neighbourhood,2115.15,25,25393.81,Yes,381,Festival,895
2023-03-01,CARE104,Personal Care,Hyderabad,Mall,798.48,5,27890.05,No,656,Summer,841
2023-09-01,CARE101,Personal Care,Kochi,Mall,347.02,10,10260.42,No,494,Festival,717
2023-11-01,CARE102,Personal Care,Bengaluru,Neighbourhood,734.36,0,27152.07,Yes,551,Festival,799
2025-10-01,ELEC101,Electronics,Kolkata,Mall,16125.39,15,5916.68,Yes,212,Festival,383
2025-10-01,CARE101,Personal Care,Kochi,High Street,330.2,0,24606.32,Yes,489,Festival,645
2024-04-01,CARE102,Personal Care,Bengaluru,Neighbourhood,637.08,0,15347.09,No,613,Summer,597
2023-09-01,ELEC104,Electronics,Delhi,Supermarket,3785.49,10,16949.67,No,268,Festival,416
2025-03-01,HOME102,Home Appliances,Chennai,Supermarket,7407.14,5,29501.62,No,132,Summer,191
2024-02-01,ELEC102,Electronics,Pune,Supermarket,28585.26,15,25407.9,No,221,Winter,253
2024-01-01,GROC103,Groceries,Mumbai,Mall,81.92,20,15004.35,No,1390,Winter,1662
2023-10-01,ELEC102,Electronics,Mumbai,Mall,24658.81,5,22290.11,Yes,209,Festival,436
2023-09-01,GROC103,Groceries,Pune,Mall,82.81,5,24043.24,No,1016,Festival,1158
2024-12-01,CARE101,Personal Care,Bengaluru,Supermarket,368.06,20,29209.66,Yes,890,Winter,1088
2024-01-01,HOME104,Home Appliances,Kolkata,Neighbourhood,4578.6,15,16454.77,No,120,Winter,186
2025-12-01,HOME102,Home Appliances,Kolkata,Neighbourhood,7792.92,15,24701.38,Yes,104,Winter,241
2024-01-01,HOME102,Home Appliances,Hyderabad,Supermarket,8033.53,25,18238.88,No,177,Winter,255
2023-07-01,CARE102,Personal Care,Kochi,High Street,614.03,20,8818.11,No,607,Monsoon,616
2024-09-01,ELEC104,Electronics,Hyderabad,Supermarket,3504.24,20,21453.22,No,236,Festival,387
2025-07-01,ELEC103,Electronics,Kolkata,High Street,7162.66,5,10822.38,No,163,Monsoon,185
2025-06-01,FASH103,Fashion,Delhi,Supermarket,877.2,5,13377.15,No,554,Monsoon,536
2025-09-01,FASH101,Fashion,Delhi,Neighbourhood,1583.8,25,3923.28,No,383,Festival,682
2023-09-01,GROC103,Groceries,Bengaluru,Neighbourhood,74.69,20,8497.27,No,737,Festival,1350
2024-02-01,CARE104,Personal Care,Delhi,Neighbourhood,785.38,15,4852.23,No,625,Winter,846
2025-05-01,HOME101,Home Appliances,Mumbai,Supermarket,13112.14,15,15218.41,No,187,Summer,234
2025-06-01,CARE104,Personal Care,Hyderabad,Neighbourhood,843.54,25,27921.02,No,498,Monsoon,738
2024-05-01,HOME101,Home Appliances,Kochi,Mall,12319.98,15,18559.58,No,99,Summer,142
2024-11-01,HOME101,Home Appliances,Chennai,High Street,11025.07,5,9746.11,Yes,142,Festival,275
2024-01-01,FASH102,Fashion,Bengaluru,High Street,2323.8,20,12614.86,Yes,363,Winter,592
2023-01-01,HOME104,Home Appliances,Kochi,Mall,5193.59,10,14306.37,Yes,97,Winter,192
2024-09-01,CARE103,Personal Care,Mumbai,High Street,173.97,10,16586.53,No,929,Festival,1297
2024-03-01,FASH104,Fashion,Kolkata,Mall,3202.06,0,26289.03,No,437,Summer,389
2024-05-01,CARE104,Personal Care,Kolkata,High Street,915.88,0,17703.45,No,581,Summer,564
2025-01-01,CARE102,Personal Care,Pune,High Street,700.86,5,15223.59,No,735,Winter,675
2023-01-01,FASH104,Fashion,Delhi,Supermarket,3244.99,5,29923.67,Yes,382,Winter,581
2023-10-01,GROC104,Groceries,Pune,Neighbourhood,409.23,20,27860.72,Yes,767,Festival,1253
2024-10-01,ELEC101,Electronics,Chennai,Mall,16225.73,0,29578.3,Yes,245,Festival,432
2025-09-01,FASH101,Fashion,Mumbai,Mall,1584.78,5,10354.38,No,563,Festival,719
2023-06-01,HOME104,Home Appliances,Kochi,Supermarket,5218.75,5,9243.4,No,160,Monsoon,120
2023-05-01,CARE103,Personal Care,Mumbai,Supermarket,185.89,20,24797.49,No,881,Summer,1141
2024-07-01,GROC103,Groceries,Mumbai,Supermarket,83.4,0,22358.38,No,1349,Monsoon,1170
2023-02-01,ELEC103,Electronics,Delhi,Supermarket,1958.2849999999999,10,23948.26,No,201,Winter,286
2023-04-01,FASH104,Fashion,Mumbai,Supermarket,3140.85,5,3455.3,No,416,Summer,466
2024-12-01,CARE101,Personal Care,Delhi,High Street,376.6,15,21788.32,Yes,751,Winter,1012
2025-08-01,HOME104,Home Appliances,Hyderabad,Supermarket,4667.49,5,7867.95,No,136,Monsoon,121
2025-01-01,HOME104,Home Appliances,Hyderabad,Neighbourhood,5082.04,5,6397.64,Yes,113,Winter,179
2023-06-01,GROC102,Groceries,Chennai,Mall,282.69,0,28803.05,No,1219,Monsoon,946
2023-07-01,FASH103,Fashion,Pune,Mall,916.34,5,26387.1,No,455,Monsoon,386
2025-12-01,ELEC102,Electronics,Mumbai,High Street,24887.04,0,15661.46,Yes,274,Winter,367
2025-05-01,CARE102,Personal Care,Bengaluru,Mall,586.88,5,14027.09,No,692,Summer,685
2025-07-01,ELEC104,Electronics,Bengaluru,High Street,3875.91,10,12244.31,No,191,Monsoon,202
2023-08-01,GROC104,Groceries,Mumbai,High Street,471.9,15,13898.16,Yes,1379,Monsoon,1431
2024-05-01,ELEC104,Electronics,Mumbai,Neighbourhood,3720.65,25,23565.4,No,210,Summer,338
2025-07-01,CARE102,Personal Care,Kochi,Supermarket,625.33,15,23057.71,No,659,Monsoon,512
2025-05-01,CARE102,Personal Care,Chennai,Supermarket,695.6,5,11917.22,No,634,Summer,491
2025-11-01,CARE103,Personal Care,Chennai,Supermarket,184.42,5,24225.12,Yes,627,Festival,845
2023-07-01,GROC103,Groceries,Bengaluru,Neighbourhood,86.43,5,18190.24,No,852,Monsoon,915
2025-01-01,CARE104,Personal Care,Mumbai,Supermarket,767.85,10,21184.95,Yes,941,Winter,1238
2024-09-01,HOME102,Home Appliances,Mumbai,High Street,8141.23,20,27072.68,No,168,Festival,341
2025-12-01,HOME102,Home Appliances,Pune,Supermarket,7473.49,5,13832.8,No,167,Winter,173
2023-11-01,ELEC101,Electronics,Bengaluru,Mall,16430.66,15,10905.31,Yes,209,Festival,460
2024-08-01,CARE104,Personal Care,Hyderabad,Mall,1023.98,25,3160.43,Yes,646,Monsoon,808
2024-07-01,FASH103,Fashion,Kolkata,Supermarket,890.21,20,5795.68,No,411,Monsoon,405
2024-01-01,ELEC102,Electronics,Pune,Neighbourhood,28704.98,0,17675.59,Yes,167,Winter,213
2025-02-01,ELEC103,Electronics,Pune,Neighbourhood,8040.84,0,8310.53,No,154,Winter,147
2025-10-01,GROC103,Groceries,Pune,Supermarket,81.58,25,6466.05,Yes,1104,Festival,1494
2024-02-01,FASH104,Fashion,Hyderabad,Supermarket,3100.09,10,28764.4,No,532,Winter,565
2025-10-01,ELEC104,Electronics,Hyderabad,Mall,3658.1,10,12615.76,No,264,Festival,368
2023-01-01,CARE102,Personal Care,Kolkata,Supermarket,619.65,25,20501.91,Yes,933,Winter,998
2023-10-01,HOME104,Home Appliances,Chennai,Neighbourhood,1958.2849999999999,5,13587.64,No,102,Festival,164
2024-08-01,CARE104,Personal Care,Chennai,Neighbourhood,994.6,25,4827.19,No,571,Monsoon,571
2024-05-01,HOME101,Home Appliances,Delhi,Supermarket,11571.4,0,14003.43,No,182,Summer,194
2025-12-01,FASH102,Fashion,Kochi,High Street,2230.67,0,12225.96,Yes,286,Winter,339
2025-01-01,ELEC101,Electronics,Kochi,Supermarket,18135.95,15,25537.92,Yes,162,Winter,251
2025-02-01,FASH103,Fashion,Delhi,Supermarket,1031.92,0,3598.48,No,413,Winter,373
2024-07-01,GROC103,Groceries,Kochi,High Street,83.46,10,27791.18,No,755,Monsoon,693
2024-11-01,GROC101,Groceries,Hyderabad,Supermarket,103.77,20,6682.41,Yes,1328,Festival,2030
2024-02-01,ELEC102,Electronics,Pune,High Street,27117.6,5,6984.06,No,177,Winter,154
2024-03-01,ELEC101,Electronics,Bengaluru,Supermarket,19781.77,15,8413.76,No,296,Summer,316
2025-04-01,ELEC103,Electronics,Kolkata,Mall,8373.34,25,9248.79,No,181,Summer,242
2025-09-01,ELEC104,Electronics,Chennai,Mall,3555.65,0,10719.77,No,179,Festival,225
2023-10-01,ELEC101,Electronics,Mumbai,High Street,15931.28,5,16472.66,No,244,Festival,388
2024-03-01,GROC103,Groceries,Kolkata,High Street,85.95,5,18034.01,No,1125,Summer,821
2025-06-01,FASH103,Fashion,Pune,Supermarket,895.36,10,12603.56,No,363,Monsoon,311
2024-01-01,HOME104,Home Appliances,Bengaluru,Supermarket,4353.4,10,26340.88,Yes,189,Winter,360
2023-03-01,CARE101,Personal Care,Chennai,Mall,335.87,10,17655.53,No,918,Summer,847
2024-02-01,HOME102,Home Appliances,Delhi,Mall,7141.72,10,15630.99,No,159,Winter,239
2023-10-01,HOME102,Home Appliances,Mumbai,Neighbourhood,7483.86,25,18467.38,Yes,149,Festival,413
2025-07-01,GROC101,Groceries,Delhi,Neighbourhood,131.43,0,12959.88,No,762,Monsoon,665
2024-01-01,GROC103,Groceries,Pune,High Street,89.84,10,24354.0,Yes,707,Winter,811
2025-10-01,FASH104,Fashion,Hyderabad,Neighbourhood,3365.51,10,16197.57,Yes,277,Festival,586
2023-02-01,GROC103,Groceries,Kochi,Neighbourhood,76.24,0,21552.31,No,611,Winter,609
2023-08-01,CARE103,Personal Care,Chennai,Mall,201.03,10,9340.69,Yes,780,Monsoon,614
2025-06-01,GROC101,Groceries,Chennai,Neighbourhood,115.65,15,15924.96,No,607,Monsoon,855
2025-01-01,ELEC104,Electronics,Mumbai,Mall,3034.8,0,13106.79,Yes,261,Winter,368
2023-09-01,ELEC104,Electronics,Kolkata,Supermarket,3924.53,0,24331.49,No,186,Festival,238
2024-10-01,HOME104,Home Appliances,Kochi,Neighbourhood,4645.27,0,27362.32,Yes,95,Festival,234
2023-06-01,GROC102,Groceries,Kolkata,Mall,249.17,10,20975.75,No,968,Monsoon,922
2023-02-01,GROC102,Groceries,Pune,Mall,282.91,15,14537.91,No,1118,Winter,1023
2025-05-01,ELEC104,Electronics,Chennai,Supermarket,3187.98,15,11239.58,No,215,Summer,233
2023-03-01,ELEC103,Electronics,Mumbai,High Street,8897.38,10,18404.93,No,269,Summer,312
2025-11-01,CARE102,Personal Care,Kolkata,Mall,646.54,0,4339.54,Yes,654,Festival,791
2025-01-01,CARE102,Personal Care,Pune,Neighbourhood,641.37,10,5044.97,Yes,520,Winter,670
2023-02-01,FASH102,Fashion,Kochi,Supermarket,1945.43,15,10859.13,No,290,Winter,363
2023-02-01,GROC102,Groceries,Mumbai,High Street,218.84,0,4194.6,No,1154,Winter,1279
2023-08-01,GROC103,Groceries,Chennai,Mall,91.7,10,22371.79,No,1071,Monsoon,706
2023-07-01,GROC102,Groceries,Mumbai,Mall,275.69,10,24748.58,No,1385,Monsoon,1446
2024-08-01,CARE103,Personal Care,Bengaluru,Mall,179.91,10,12912.08,No,693,Monsoon,675
2025-07-01,HOME104,Home Appliances,Delhi,Neighbourhood,5501.67,0,23318.0,No,120,Monsoon,164
2023-04-01,ELEC104,Electronics,Bengaluru,Supermarket,3961.16,5,24849.64,No,288,Summer,302
2025-11-01,ELEC101,Electronics,Kochi,Neighbourhood,16375.88,20,8438.99,Yes,151,Festival,299
2025-05-01,ELEC102,Electronics,Kolkata,Mall,25729.33,5,22367.33,No,201,Summer,224
2024-04-01,GROC101,Groceries,Bengaluru,Supermarket,124.19,0,21495.81,No,1054,Summer,1071
2024-05-01,ELEC101,Electronics,Chennai,Neighbourhood,16931.8,25,10493.28,No,170,Summer,224
2023-06-01,CARE103,Personal Care,Mumbai,Neighbourhood,186.19,5,17837.94,No,712,Monsoon,751
2025-10-01,HOME104,Home Appliances,Hyderabad,High Street,5030.56,5,26013.45,No,152,Festival,244
2025-10-01,ELEC102,Electronics,Pune,Neighbourhood,24493.63,5,14302.34,Yes,142,Festival,290
2023-08-01,CARE104,Personal Care,Kochi,Supermarket,995.81,0,3008.36,No,503,Monsoon,277
2025-10-01,FASH102,Fashion,Hyderabad,High Street,2451.3,5,17518.78,No,341,Festival,488
2024-08-01,ELEC103,Electronics,Pune,High Street,8621.82,5,24175.96,No,168,Monsoon,147
2024-10-01,CARE102,Personal Care,Kolkata,Supermarket,620.49,25,7853.17,Yes,859,Festival,1302
2024-03-01,CARE103,Personal Care,Chennai,Mall,158.17,0,4023.76,No,731,Summer,630
2023-03-01,FASH102,Fashion,Kochi,Supermarket,2302.09,25,15264.18,No,426,Summer,434
2024-05-01,GROC104,Groceries,Kochi,Neighbourhood,503.51,15,15107.24,No,660,Summer,598
2024-03-01,GROC101,Groceries,Kochi,Supermarket,114.49,20,5755.67,No,795,Summer,961
2023-07-01,CARE102,Personal Care,Kolkata,Neighbourhood,695.4,10,13618.66,No,577,Monsoon,606
2024-04-01,GROC103,Groceries,Kochi,Supermarket,79.01,15,8395.16,No,1060,Summer,855
2025-08-01,CARE103,Personal Care,Kolkata,Supermarket,190.59,20,9608.5,Yes,826,Monsoon,805
2025-10-01,HOME104,Home Appliances,Pune,Neighbourhood,4602.03,20,6063.43,Yes,104,Festival,264
2023-04-01,HOME101,Home Appliances,Kochi,High Street,11575.09,15,27608.59,No,103,Summer,155
2024-12-01,HOME102,Home Appliances,Pune,Mall,8203.85,20,18846.82,No,119,Winter,161
2025-12-01,CARE104,Personal Care,Bengaluru,Neighbourhood,799.47,10,24668.8,Yes,718,Winter,1046
2025-03-01,FASH104,Fashion,Hyderabad,Mall,3300.07,10,12157.47,No,380,Summer,396
2023-03-01,FASH102,Fashion,Kochi,Mall,2237.21,10,16338.74,No,326,Summer,288
2025-10-01,FASH102,Fashion,Chennai,Mall,1885.84,10,16353.83,Yes,500,Festival,687
2024-02-01,ELEC104,Electronics,Delhi,High Street,3506.21,25,4196.36,No,172,Winter,253
2025-02-01,HOME104,Home Appliances,Bengaluru,Neighbourhood,4780.1,15,19974.09,No,142,Winter,233
2024-07-01,ELEC103,Electronics,Delhi,Mall,8600.2,5,8520.19,No,267,Monsoon,252
2025-05-01,CARE103,Personal Care,Mumbai,High Street,179.26,10,22946.95,No,916,Summer,898
2025-10-01,GROC103,Groceries,Hyderabad,Neighbourhood,69.72,0,11776.39,Yes,667,Festival,1001
2025-08-01,CARE101,Personal Care,Kolkata,High Street,323.08,5,28838.36,Yes,521,Monsoon,609
2025-12-01,ELEC103,Electronics,Hyderabad,Neighbourhood,7430.78,10,18545.25,No,172,Winter,240
2025-05-01,CARE101,Personal Care,Kolkata,Mall,332.09,20,12939.61,No,575,Summer,658
2023-12-01,HOME102,Home Appliances,Bengaluru,Supermarket,6951.7,0,29284.69,Yes,185,Winter,341
2025-11-01,CARE101,Personal Care,Mumbai,High Street,319.58,5,6679.49,Yes,997,Festival,1450
2024-01-01,CARE103,Personal Care,Chennai,Supermarket,168.19,0,8509.86,No,617,Winter,571
2025-10-01,CARE101,Personal Care,Delhi,Mall,325.3,15,11391.38,Yes,766,Festival,1410
2024-04-01,HOME102,Home Appliances,Kolkata,High Street,7951.65,10,26101.86,No,134,Summer,180
2025-08-01,ELEC102,Electronics,Kochi,Mall,28424.59,5,23116.96,Yes,158,Monsoon,196
2023-07-01,CARE102,Personal Care,Chennai,High Street,566.87,10,16829.25,No,792,Monsoon,833
2023-07-01,FASH104,Fashion,Kochi,Supermarket,3173.37,0,3790.93,No,441,Monsoon,340
2023-02-01,FASH102,Fashion,Bengaluru,Neighbourhood,2271.49,20,21188.1,No,288,Winter,414
2025-01-01,CARE101,Personal Care,Kochi,High Street,399.17,25,16217.57,No,467,Winter,495
2023-06-01,ELEC103,Electronics,Bengaluru,High Street,8589.8,15,9843.67,No,258,Monsoon,248
2024-12-01,HOME104,Home Appliances,Kolkata,Mall,5708.44,20,13456.07,Yes,114,Winter,219
2025-05-01,HOME102,Home Appliances,Chennai,Mall,6958.85,0,21777.23,No,131,Summer,161
2024-06-01,ELEC104,Electronics,Kochi,Mall,3346.71,15,29911.61,No,170,Monsoon,226
2023-12-01,HOME101,Home Appliances,Kolkata,Mall,13675.58,20,14759.48,Yes,159,Winter,252
2023-12-01,FASH104,Fashion,Pune,Supermarket,3315.88,0,26816.31,Yes,409,Winter,437
2025-01-01,FASH101,Fashion,Bengaluru,Neighbourhood,1386.54,10,9573.03,No,363,Winter,476
2025-05-01,CARE102,Personal Care,Kolkata,Neighbourhood,668.59,5,21633.55,No,492,Summer,589
2025-04-01,FASH103,Fashion,Kochi,Mall,806.11,5,17252.6,No,358,Summer,308
2023-01-01,CARE101,Personal Care,Pune,High Street,381.36,10,4254.12,Yes,615,Winter,639
2025-11-01,HOME104,Home Appliances,Kolkata,Neighbourhood,5575.85,20,28300.48,Yes,93,Festival,319
2025-07-01,FASH104,Fashion,Delhi,Neighbourhood,3250.95,15,17493.92,No,366,Monsoon,445
2025-02-01,GROC103,Groceries,Bengaluru,Supermarket,89.78,25,4537.73,No,1059,Winter,1137
2023-10-01,ELEC102,Electronics,Mumbai,Mall,23855.0,10,15001.74,Yes,202,Festival,436
2025-02-01,ELEC101,Electronics,Kolkata,Supermarket,20569.49,20,18062.05,No,223,Winter,272
2025-03-01,FASH101,Fashion,Hyderabad,Mall,1364.03,5,17635.13,No,444,Summer,411
2025-08-01,HOME103,Home Appliances,Bengaluru,High Street,18737.93,20,9191.67,Yes,180,Monsoon,252
2023-08-01,ELEC102,Electronics,Bengaluru,Mall,23366.34,25,18534.99,Yes,245,Monsoon,398
2023-09-01,HOME102,Home Appliances,Mumbai,Neighbourhood,8156.37,0,26861.52,No,136,Festival,261
2023-10-01,ELEC104,Electronics,Bengaluru,Supermarket,3262.99,0,29728.53,No,298,Festival,442
2025-09-01,CARE101,Personal Care,Delhi,Supermarket,377.79,15,24019.89,No,1044,Festival,1449
2024-09-01,HOME101,Home Appliances,Hyderabad,Neighbourhood,10595.58,20,4065.62,No,114,Festival,215
2025-06-01,ELEC103,Electronics,Chennai,Mall,8179.53,10,7847.56,No,200,Monsoon,196
2025-02-01,FASH102,Fashion,Delhi,Supermarket,1970.3,20,4029.55,No,549,Winter,666
2024-08-01,ELEC104,Electronics,Delhi,Supermarket,3645.9,15,26731.62,No,300,Monsoon,356
2024-10-01,HOME103,Home Appliances,Kochi,Supermarket,15547.97,15,12146.1,Yes,105,Festival,240
2023-05-01,GROC101,Groceries,Delhi,High Street,113.69,0,11614.19,No,1253,Summer,1268
2025-08-01,HOME103,Home Appliances,Kochi,Neighbourhood,19523.85,5,28806.92,Yes,96,Monsoon,155
2025-02-01,GROC102,Groceries,Bengaluru,Neighbourhood,282.42,10,10334.19,No,928,Winter,1015
2023-11-01,CARE102,Personal Care,Kolkata,Supermarket,710.08,15,15522.26,Yes,837,Festival,1066
2025-10-01,FASH104,Fashion,Mumbai,Mall,3504.4,0,22871.85,No,418,Festival,602
2023-09-01,GROC103,Groceries,Mumbai,High Street,77.26,15,12171.32,No,1210,Festival,1750
2025-11-01,GROC104,Groceries,Pune,Supermarket,490.04,10,26259.01,No,930,Festival,1284
2024-12-01,CARE102,Personal Care,Mumbai,Mall,668.43,5,26864.15,No,1102,Winter,1143
2023-09-01,GROC101,Groceries,Pune,High Street,102.23,5,22084.8,No,1094,Festival,1361
2023-01-01,HOME104,Home Appliances,Chennai,Mall,4703.27,10,27011.85,No,139,Winter,200
2024-10-01,FASH101,Fashion,Pune,Neighbourhood,1416.64,10,29608.56,Yes,299,Festival,611
2025-08-01,CARE103,Personal Care,Kochi,Neighbourhood,206.08,10,4565.93,Yes,408,Monsoon,326
2023-07-01,HOME101,Home Appliances,Hyderabad,Neighbourhood,12899.56,5,28552.31,No,102,Monsoon,156
2025-11-01,HOME101,Home Appliances,Chennai,Neighbourhood,11687.93,15,14346.28,Yes,88,Festival,278
2025-09-01,FASH101,Fashion,Kochi,Mall,1468.05,5,6297.04,No,334,Festival,366
2023-02-01,HOME104,Home Appliances,Mumbai,Neighbourhood,5207.86,5,18923.4,No,102,Winter,168
2024-10-01,CARE102,Personal Care,Kochi,Mall,646.58,10,15399.41,No,490,Festival,648
2024-08-01,CARE104,Personal Care,Delhi,Neighbourhood,1006.9,20,9444.6,Yes,612,Monsoon,840
2025-01-01,CARE102,Personal Care,Bengaluru,High Street,662.47,15,13866.29,No,828,Winter,930
2025-07-01,ELEC101,Electronics,Delhi,High Street,20118.8,0,9653.73,No,174,Monsoon,189
2023-01-01,HOME101,Home Appliances,Kochi,Mall,13101.35,15,10017.74,Yes,137,Winter,199
2024-10-01,CARE104,Personal Care,Pune,Neighbourhood,1000.96,10,11824.86,Yes,387,Festival,696
